cod_manzana,municipio,area_m2,impermeabilizacion,categoria_urbana,densidad_construida
0517220060501400010101,Chigorodó,7233,0.6,urbano_medio,0.4885
0549010000000000010915,Necoclí,1781,0.95,urbano_denso,0.6291
0549020120600100010222,Necoclí,3740,0.8,urbano_denso,0.5547
0549010000000000010122,Necoclí,4055,0.8,urbano_denso,0.5466
0549010000000000010221,Necoclí,4267,0.8,urbano_denso,0.5415
0549020120300300010128,Necoclí,8174,0.6,urbano_medio,0.4763
0549020050300500010201,Necoclí,2395,0.8,urbano_denso,0.5994
0549020040400900010127,Necoclí,14519,0.6,urbano_medio,0.4186
0565920010100500010122,San Juan de Urabá,1049,0.95,urbano_denso,0.6821
0565910000000000010111,San Juan de Urabá,6744,0.6,urbano_medio,0.4955
0565920010100500010115,San Juan de Urabá,3137,0.8,urbano_denso,0.5723
0566510000000000010156,San Pedro de Urabá,5422,0.6,urbano_medio,0.5174
0566510000000000010316,San Pedro de Urabá,47481,0.35,urbano_medio,0.2998
0566510000000000010352,San Pedro de Urabá,7222,0.6,urbano_medio,0.4887
0566510000000000010727,San Pedro de Urabá,2864,0.8,urbano_denso,0.5814
0566510000000000010810,San Pedro de Urabá,2729,0.8,urbano_denso,0.5863
0566510000000000010819,San Pedro de Urabá,3449,0.8,urbano_denso,0.5628
0566510000000000010850,San Pedro de Urabá,4766,0.8,urbano_denso,0.5304
0583720090700100010114,Turbo,1921,0.95,urbano_denso,0.6214
0583720090700100010125,Turbo,4535,0.8,urbano_denso,0.5353
0583720090700100010408,Turbo,3776,0.8,urbano_denso,0.5537
0583720090700100020347,Turbo,1285,0.95,urbano_denso,0.6618
0583720100700200010104,Turbo,3425,0.8,urbano_denso,0.5635
0583720100700200010502,Turbo,4135,0.8,urbano_denso,0.5446
0583720100700200020521,Turbo,1054,0.95,urbano_denso,0.6816
0583720090600300010107,Turbo,786,0.95,urbano_denso,0.711
0583720090600300010330,Turbo,4345,0.8,urbano_denso,0.5396
0583720100400800010212,Turbo,302,0.95,urbano_denso,0.8069
0583720020101300010202,Turbo,6399,0.6,urbano_medio,0.5008
0583720090602600010101,Turbo,1826,0.95,urbano_denso,0.6266
0583720090103900010116,Turbo,7793,0.6,urbano_medio,0.481
0504520010301100010231,Apartadó,3482,0.8,urbano_denso,0.5618
0505120030200800010103,Arboletes,2318,0.8,urbano_denso,0.6026
0514710000000000010603,Carepa,1625,0.95,urbano_denso,0.6383
0514710000000000020110,Carepa,1591,0.95,urbano_denso,0.6403
0514710000000000030302,Carepa,12874,0.6,urbano_medio,0.4307
0549010000000000010319,Necoclí,5217,0.6,urbano_medio,0.5213
0549010000000000010602,Necoclí,131756,0.15,periurbano,0.1974
0549020120300300010109,Necoclí,3821,0.8,urbano_denso,0.5525
0549020090501500010123,Necoclí,1797,0.95,urbano_denso,0.6282
0583720090700100010136,Turbo,2888,0.8,urbano_denso,0.5806
0583720090700100020311,Turbo,3652,0.8,urbano_denso,0.5571
0583720090600300010117,Turbo,1847,0.95,urbano_denso,0.6254
0583720090600300010332,Turbo,3049,0.8,urbano_denso,0.5751
0583720090302500010102,Turbo,25006,0.35,urbano_medio,0.3641
0583720090503500010104,Turbo,2294,0.8,urbano_denso,0.6037
0514710000000000010819,Carepa,2289,0.8,urbano_denso,0.6039
0514710000000000020232,Carepa,1515,0.95,urbano_denso,0.6453
0514710000000000020234,Carepa,547,0.95,urbano_denso,0.7473
0514710000000000030509,Carepa,819,0.95,urbano_denso,0.7069
0514710000000000030630,Carepa,1767,0.95,urbano_denso,0.6298
0514720011001000010124,Carepa,1084,0.95,urbano_denso,0.6788
0514720011001000010126,Carepa,1101,0.95,urbano_denso,0.6772
0517210000000000010323,Chigorodó,1783,0.95,urbano_denso,0.6289
0517210000000000020220,Chigorodó,2598,0.8,urbano_denso,0.5912
0517210000000000030215,Chigorodó,2256,0.8,urbano_denso,0.6054
0517210000000000050314,Chigorodó,4002,0.8,urbano_denso,0.5479
0517210000000000050414,Chigorodó,3089,0.8,urbano_denso,0.5738
0517210000000000060907,Chigorodó,2777,0.8,urbano_denso,0.5845
0549020030200400010121,Necoclí,4218,0.8,urbano_denso,0.5426
0565910000000000010137,San Juan de Urabá,676,0.95,urbano_denso,0.7261
0565910000000000010608,San Juan de Urabá,1475,0.95,urbano_denso,0.6479
0583720110201800010114,Turbo,3883,0.8,urbano_denso,0.5509
0583720110201800010327,Turbo,1690,0.95,urbano_denso,0.6343
0505110000000000011031,Arboletes,781,0.95,urbano_denso,0.7116
0514710000000000010336,Carepa,320,0.95,urbano_denso,0.8011
0514710000000000020603,Carepa,1595,0.95,urbano_denso,0.6401
0549010000000000010217,Necoclí,3489,0.8,urbano_denso,0.5616
0549020030300200010126,Necoclí,2487,0.8,urbano_denso,0.5956
0549020040400900010101,Necoclí,9262,0.6,urbano_medio,0.4637
0549020120801600010103,Necoclí,17680,0.35,urbano_medio,0.3989
0583720100700200020212,Turbo,1268,0.95,urbano_denso,0.6631
0583720090600300010121,Turbo,1252,0.95,urbano_denso,0.6644
0505110000000000010324,Arboletes,1970,0.95,urbano_denso,0.6189
0505110000000000010519,Arboletes,3159,0.8,urbano_denso,0.5716
0505120030101100010126,Arboletes,2461,0.8,urbano_denso,0.5966
0514710000000000010113,Carepa,4629,0.8,urbano_denso,0.5333
0514710000000000020203,Carepa,1972,0.95,urbano_denso,0.6188
0514710000000000020714,Carepa,1797,0.95,urbano_denso,0.6282
0514720010601300010112,Carepa,7426,0.6,urbano_medio,0.4859
0549010000000000010125,Necoclí,853,0.95,urbano_denso,0.7028
0549010000000000010305,Necoclí,4337,0.8,urbano_denso,0.5398
0549020120600100010210,Necoclí,4453,0.8,urbano_denso,0.5372
0549020120600100010307,Necoclí,11498,0.6,urbano_medio,0.442
0549020030300200010121,Necoclí,6400,0.6,urbano_medio,0.5008
0549020120600600010112,Necoclí,3599,0.8,urbano_denso,0.5585
0549020120600600010113,Necoclí,3129,0.8,urbano_denso,0.5725
0549020040400900010105,Necoclí,3551,0.8,urbano_denso,0.5599
0549020090501500010116,Necoclí,2334,0.8,urbano_denso,0.6019
0566510000000000010733,San Pedro de Urabá,2707,0.8,urbano_denso,0.5871
0566520020300300010109,San Pedro de Urabá,2367,0.8,urbano_denso,0.6005
0566520010100400010107,San Pedro de Urabá,11935,0.6,urbano_medio,0.4383
0583720090700100010706,Turbo,3262,0.8,urbano_denso,0.5684
0583720090700100020114,Turbo,4526,0.8,urbano_denso,0.5355
0583720090700100020227,Turbo,3289,0.8,urbano_denso,0.5676
0583720090700100020412,Turbo,3689,0.8,urbano_denso,0.556
0583720100700200010309,Turbo,3171,0.8,urbano_denso,0.5712
0583720100700200020121,Turbo,2003,0.8,urbano_denso,0.6173
0583720100700200020410,Turbo,1232,0.95,urbano_denso,0.666
0583720100700200020411,Turbo,1410,0.95,urbano_denso,0.6525
0583720090600300010118,Turbo,1039,0.95,urbano_denso,0.6831
0583720030700600010112,Turbo,3518,0.8,urbano_denso,0.5608
0583720100400800010214,Turbo,882,0.95,urbano_denso,0.6995
0583720080301000010105,Turbo,12047,0.6,urbano_medio,0.4374
0583720070201200010122,Turbo,5471,0.6,urbano_medio,0.5165
0583720020101300010105,Turbo,7646,0.6,urbano_medio,0.483
0583720030803200010104,Turbo,38822,0.35,urbano_medio,0.32
0514710000000000010109,Carepa,3354,0.8,urbano_denso,0.5656
0514710000000000010230,Carepa,750,0.95,urbano_denso,0.7157
0514710000000000010604,Carepa,3608,0.8,urbano_denso,0.5583
0514710000000000020242,Carepa,31836,0.35,urbano_medio,0.3399
0514710000000000020315,Carepa,2368,0.8,urbano_denso,0.6005
0514710000000000020421,Carepa,1518,0.95,urbano_denso,0.6451
0514710000000000020504,Carepa,2051,0.8,urbano_denso,0.6149
0514710000000000030312,Carepa,4649,0.8,urbano_denso,0.5329
0514710000000000030401,Carepa,2473,0.8,urbano_denso,0.5962
0514710000000000030551,Carepa,1201,0.95,urbano_denso,0.6686
0514710000000000030620,Carepa,3926,0.8,urbano_denso,0.5498
0514710000000000030629,Carepa,1351,0.95,urbano_denso,0.6567
0514720011001000010123,Carepa,1109,0.95,urbano_denso,0.6765
0514720011001000010136,Carepa,1737,0.95,urbano_denso,0.6315
0517210000000000010216,Chigorodó,6521,0.6,urbano_medio,0.4989
0517210000000000010622,Chigorodó,4945,0.8,urbano_denso,0.5267
0517210000000000010710,Chigorodó,2047,0.8,urbano_denso,0.6151
0517210000000000020234,Chigorodó,4968,0.8,urbano_denso,0.5262
0517210000000000020433,Chigorodó,1278,0.95,urbano_denso,0.6623
0517210000000000020504,Chigorodó,1625,0.95,urbano_denso,0.6382
0517210000000000050109,Chigorodó,6901,0.6,urbano_medio,0.4932
0517210000000000050301,Chigorodó,7832,0.6,urbano_medio,0.4805
0517210000000000050606,Chigorodó,780,0.95,urbano_denso,0.7118
0517210000000000060222,Chigorodó,1317,0.95,urbano_denso,0.6593
0517210000000000060618,Chigorodó,2453,0.8,urbano_denso,0.597
0549020030200400010128,Necoclí,2378,0.8,urbano_denso,0.6001
0565910000000000010144,San Juan de Urabá,2377,0.8,urbano_denso,0.6001
0566510000000000011006,San Pedro de Urabá,21367,0.35,urbano_medio,0.3799
0566510000000000020108,San Pedro de Urabá,115016,0.15,periurbano,0.211
0505120020500300010120,Arboletes,958,0.95,urbano_denso,0.6912
0504520010301100010232,Apartadó,2508,0.8,urbano_denso,0.5948
0504520030101500010101,Apartadó,2141,0.8,urbano_denso,0.6106
0505110000000000010136,Arboletes,4809,0.8,urbano_denso,0.5295
0505110000000000010301,Arboletes,12553,0.6,urbano_medio,0.4332
0505110000000000010403,Arboletes,4132,0.8,urbano_denso,0.5447
0505110000000000010548,Arboletes,1312,0.95,urbano_denso,0.6597
0505110000000000011001,Arboletes,1011,0.95,urbano_denso,0.6858
0505110000000000011126,Arboletes,11323,0.6,urbano_medio,0.4436
0517220100400700010109,Chigorodó,619,0.95,urbano_denso,0.7349
0549010000000000010802,Necoclí,1782,0.95,urbano_denso,0.629
0549010000000000010903,Necoclí,1553,0.95,urbano_denso,0.6428
0549010000000000010909,Necoclí,1635,0.95,urbano_denso,0.6376
0549020040400900010104,Necoclí,1583,0.95,urbano_denso,0.6409
0549020120101100010105,Necoclí,9520,0.6,urbano_medio,0.461
0549020120301300010101,Necoclí,9372,0.6,urbano_medio,0.4625
0565920010300300010115,San Juan de Urabá,9187,0.6,urbano_medio,0.4645
0566510000000000010417,San Pedro de Urabá,5120,0.6,urbano_medio,0.5232
0566510000000000020102,San Pedro de Urabá,7687,0.6,urbano_medio,0.4824
0566520040200200010111,San Pedro de Urabá,13899,0.6,urbano_medio,0.423
0583720100700200010113,Turbo,3521,0.8,urbano_denso,0.5607
0583720100700200010315,Turbo,2414,0.8,urbano_denso,0.5986
0583720100700200020402,Turbo,1827,0.95,urbano_denso,0.6265
0583720090600300010345,Turbo,1104,0.95,urbano_denso,0.677
0583720050200500010121,Turbo,2822,0.8,urbano_denso,0.5829
0583720020101300010203,Turbo,13266,0.6,urbano_medio,0.4277
0583720090302500010106,Turbo,30128,0.35,urbano_medio,0.3454
0583720090602600010109,Turbo,3058,0.8,urbano_denso,0.5749
0583720030802900010127,Turbo,9424,0.6,urbano_medio,0.462
0583720030802900010128,Turbo,2254,0.8,urbano_denso,0.6055
0504520050300100010110,Apartadó,2893,0.8,urbano_denso,0.5804
0505110000000000011008,Arboletes,6004,0.6,urbano_medio,0.5072
0505120020500300010113,Arboletes,979,0.95,urbano_denso,0.689
0514710000000000020606,Carepa,1401,0.95,urbano_denso,0.6531
0514710000000000030633,Carepa,398,0.95,urbano_denso,0.7791
0514720010601300010102,Carepa,1127,0.95,urbano_denso,0.6749
0549010000000000010101,Necoclí,20138,0.35,urbano_medio,0.3858
0549020120600100010220,Necoclí,3518,0.8,urbano_denso,0.5608
0566510000000000010631,San Pedro de Urabá,4592,0.8,urbano_denso,0.5341
0566510000000000010901,San Pedro de Urabá,4263,0.8,urbano_denso,0.5415
0566510000000000030109,San Pedro de Urabá,3962,0.8,urbano_denso,0.5489
0566520010100400010116,San Pedro de Urabá,9314,0.6,urbano_medio,0.4632
0583720090700100010219,Turbo,2401,0.8,urbano_denso,0.5991
0583720090700100020204,Turbo,3451,0.8,urbano_denso,0.5627
0583720100700200010516,Turbo,904,0.95,urbano_denso,0.697
0583720100700200020220,Turbo,245,0.95,urbano_denso,0.8276
0583720100700200020312,Turbo,1193,0.95,urbano_denso,0.6692
0583720090600300010314,Turbo,2571,0.8,urbano_denso,0.5923
0583720090402400010125,Turbo,1949,0.95,urbano_denso,0.62
0583720090602600010119,Turbo,2400,0.8,urbano_denso,0.5991
0514710000000000010201,Carepa,7383,0.6,urbano_medio,0.4865
0514710000000000010509,Carepa,5244,0.6,urbano_medio,0.5208
0514710000000000020201,Carepa,3814,0.8,urbano_denso,0.5527
0514710000000000030205,Carepa,1184,0.95,urbano_denso,0.67
0517210000000000010206,Chigorodó,1208,0.95,urbano_denso,0.668
0517210000000000010404,Chigorodó,2358,0.8,urbano_denso,0.6009
0517210000000000050812,Chigorodó,3040,0.8,urbano_denso,0.5754
0517210000000000060503,Chigorodó,2889,0.8,urbano_denso,0.5806
0517210000000000060923,Chigorodó,2741,0.8,urbano_denso,0.5858
0565910000000000010413,San Juan de Urabá,8401,0.6,urbano_medio,0.4735
0514710000000000010515,Carepa,5297,0.6,urbano_medio,0.5198
0514710000000000010524,Carepa,8194,0.6,urbano_medio,0.476
0514710000000000010722,Carepa,1606,0.95,urbano_denso,0.6394
0514710000000000030235,Carepa,2399,0.8,urbano_denso,0.5992
0514720011001000010138,Carepa,1403,0.95,urbano_denso,0.6529
0517210000000000010808,Chigorodó,5759,0.6,urbano_medio,0.5114
0517210000000000020503,Chigorodó,1997,0.95,urbano_denso,0.6176
0517210000000000050521,Chigorodó,2466,0.8,urbano_denso,0.5964
0517210000000000060414,Chigorodó,2119,0.8,urbano_denso,0.6116
0517210000000000060901,Chigorodó,1957,0.95,urbano_denso,0.6196
0565910000000000010229,San Juan de Urabá,2549,0.8,urbano_denso,0.5931
0583720110201800010208,Turbo,613,0.95,urbano_denso,0.736
0583720110201800010310,Turbo,1723,0.95,urbano_denso,0.6324
0504520020300900010120,Apartadó,2670,0.8,urbano_denso,0.5885
0505110000000000011038,Arboletes,962,0.95,urbano_denso,0.6908
0514710000000000010809,Carepa,1000,0.95,urbano_denso,0.6869
0514710000000000020617,Carepa,2002,0.8,urbano_denso,0.6173
0514710000000000030636,Carepa,1646,0.95,urbano_denso,0.637
0549010000000000010432,Necoclí,5759,0.6,urbano_medio,0.5114
0549020120300300010131,Necoclí,1012,0.95,urbano_denso,0.6857
0566510000000000010206,San Pedro de Urabá,3913,0.8,urbano_denso,0.5501
0583720090700100010126,Turbo,2172,0.8,urbano_denso,0.6091
0504520010301100010112,Apartadó,1341,0.95,urbano_denso,0.6575
0505120040101000010103,Arboletes,2282,0.8,urbano_denso,0.6042
0505120040101000010110,Arboletes,3067,0.8,urbano_denso,0.5746
0514710000000000030607,Carepa,2529,0.8,urbano_denso,0.5939
0517220060501400010104,Chigorodó,7873,0.6,urbano_medio,0.48
0549010000000000010216,Necoclí,5501,0.6,urbano_medio,0.516
0549010000000000010223,Necoclí,5061,0.6,urbano_medio,0.5243
0549010000000000010435,Necoclí,5651,0.6,urbano_medio,0.5133
0549010000000000010503,Necoclí,8968,0.6,urbano_medio,0.467
0549020120600100010113,Necoclí,5441,0.6,urbano_medio,0.5171
0549020120600100010412,Necoclí,2075,0.8,urbano_denso,0.6137
0549020120300300010138,Necoclí,1640,0.95,urbano_denso,0.6373
0549020120600600010119,Necoclí,15359,0.35,urbano_medio,0.413
0549020120100700010112,Necoclí,13471,0.6,urbano_medio,0.4261
0549020090501500010122,Necoclí,4633,0.8,urbano_denso,0.5332
0565910000000000010507,San Juan de Urabá,4222,0.8,urbano_denso,0.5425
0565920020500200010103,San Juan de Urabá,3677,0.8,urbano_denso,0.5564
0565920020300400010105,San Juan de Urabá,25718,0.35,urbano_medio,0.3613
0566510000000000010210,San Pedro de Urabá,4084,0.8,urbano_denso,0.5458
0566510000000000010505,San Pedro de Urabá,6998,0.6,urbano_medio,0.4918
0566510000000000010843,San Pedro de Urabá,10957,0.6,urbano_medio,0.4469
0566520020300300010107,San Pedro de Urabá,2875,0.8,urbano_denso,0.581
0583720090700100010213,Turbo,3419,0.8,urbano_denso,0.5637
0583720090700100010420,Turbo,4238,0.8,urbano_denso,0.5421
0583720090700100010606,Turbo,4335,0.8,urbano_denso,0.5399
0583720090700100020424,Turbo,1363,0.95,urbano_denso,0.6558
0583720090700100020435,Turbo,4802,0.8,urbano_denso,0.5296
0583720100700200020318,Turbo,1517,0.95,urbano_denso,0.6451
0583720100400800010116,Turbo,1095,0.95,urbano_denso,0.6778
0583720100400800010315,Turbo,312,0.95,urbano_denso,0.8037
0583720030802900010101,Turbo,7463,0.6,urbano_medio,0.4854
0583720030802900010121,Turbo,1866,0.95,urbano_denso,0.6244
0583720010204000010105,Turbo,3884,0.8,urbano_denso,0.5509
0549010000000000010831,Necoclí,935,0.95,urbano_denso,0.6937
0505110000000000010515,Arboletes,3117,0.8,urbano_denso,0.5729
0514710000000000010136,Carepa,5982,0.6,urbano_medio,0.5076
0514710000000000020119,Carepa,1536,0.95,urbano_denso,0.6439
0549010000000000010816,Necoclí,2778,0.8,urbano_denso,0.5845
0549020120600100010424,Necoclí,4488,0.8,urbano_denso,0.5364
0583720090700100020523,Turbo,2252,0.8,urbano_denso,0.6055
0583720070201200010132,Turbo,1692,0.95,urbano_denso,0.6342
0583720030802900010129,Turbo,1995,0.95,urbano_denso,0.6177
0514710000000000010818,Carepa,2992,0.8,urbano_denso,0.577
0514710000000000020122,Carepa,40772,0.35,urbano_medio,0.3151
0514710000000000020505,Carepa,2234,0.8,urbano_denso,0.6063
0514710000000000030534,Carepa,1342,0.95,urbano_denso,0.6574
0517210000000000010115,Chigorodó,1683,0.95,urbano_denso,0.6347
0517210000000000010118,Chigorodó,4967,0.8,urbano_denso,0.5262
0517210000000000010602,Chigorodó,2750,0.8,urbano_denso,0.5855
0517210000000000020233,Chigorodó,2124,0.8,urbano_denso,0.6114
0517210000000000020327,Chigorodó,1877,0.95,urbano_denso,0.6238
0517210000000000020329,Chigorodó,1800,0.95,urbano_denso,0.628
0517210000000000020416,Chigorodó,2884,0.8,urbano_denso,0.5807
0517210000000000030111,Chigorodó,4653,0.8,urbano_denso,0.5328
0517210000000000030204,Chigorodó,7911,0.6,urbano_medio,0.4795
0517210000000000050321,Chigorodó,7626,0.6,urbano_medio,0.4832
0517210000000000060215,Chigorodó,2000,0.95,urbano_denso,0.6174
0517210000000000060430,Chigorodó,820,0.95,urbano_denso,0.7068
0517210000000000060924,Chigorodó,2616,0.8,urbano_denso,0.5905
0517210000000000060927,Chigorodó,817,0.95,urbano_denso,0.7071
0549020030200400010102,Necoclí,6736,0.6,urbano_medio,0.4957
0565910000000000010303,San Juan de Urabá,6698,0.6,urbano_medio,0.4962
0566510000000000030114,San Pedro de Urabá,4165,0.8,urbano_denso,0.5439
0514710000000000030606,Carepa,839,0.95,urbano_denso,0.7045
0549010000000000010714,Necoclí,21760,0.35,urbano_medio,0.378
0549020030300200010116,Necoclí,3908,0.8,urbano_denso,0.5503
0549020030300200010219,Necoclí,3380,0.8,urbano_denso,0.5648
0549020120600600010102,Necoclí,28567,0.35,urbano_medio,0.3507
0565920010200600010102,San Juan de Urabá,847,0.95,urbano_denso,0.7036
0566510000000000020124,San Pedro de Urabá,46084,0.35,urbano_medio,0.3028
0566520010100400010106,San Pedro de Urabá,3549,0.8,urbano_denso,0.5599
0583720090700100010209,Turbo,4123,0.8,urbano_denso,0.5449
0583720100700200010412,Turbo,2484,0.8,urbano_denso,0.5957
0583720030802900010123,Turbo,442,0.95,urbano_denso,0.7687
0504520020300900010306,Apartadó,2812,0.8,urbano_denso,0.5833
0505110000000000010132,Arboletes,741,0.95,urbano_denso,0.7169
0505110000000000010143,Arboletes,2972,0.8,urbano_denso,0.5777
0505110000000000010203,Arboletes,6354,0.6,urbano_medio,0.5015
0505110000000000010413,Arboletes,7830,0.6,urbano_medio,0.4806
0505110000000000010516,Arboletes,2188,0.8,urbano_denso,0.6084
0505110000000000011026,Arboletes,1751,0.95,urbano_denso,0.6308
0505120020500300010109,Arboletes,11256,0.6,urbano_medio,0.4442
0505120050401400010103,Arboletes,3436,0.8,urbano_denso,0.5632
0514710000000000010313,Carepa,14822,0.6,urbano_medio,0.4166
0514710000000000020222,Carepa,1043,0.95,urbano_denso,0.6827
0514710000000000020705,Carepa,1596,0.95,urbano_denso,0.64
0514720010601300010111,Carepa,7563,0.6,urbano_medio,0.4841
0517220100400700010107,Chigorodó,10347,0.6,urbano_medio,0.4526
0549020120600600010101,Necoclí,10665,0.6,urbano_medio,0.4496
0549010000000000010215,Necoclí,5179,0.6,urbano_medio,0.522
0549010000000000010324,Necoclí,4995,0.8,urbano_denso,0.5257
0549010000000000010405,Necoclí,3335,0.8,urbano_denso,0.5661
0549010000000000010510,Necoclí,34933,0.35,urbano_medio,0.3306
0549010000000000010604,Necoclí,196134,0.15,periurbano,0.1575
0549010000000000010911,Necoclí,1556,0.95,urbano_denso,0.6426
0549020120600100010213,Necoclí,7811,0.6,urbano_medio,0.4808
0549020120600100010216,Necoclí,4142,0.8,urbano_denso,0.5444
